date,store_code,sku,category,units_sold
2026-04-21,CDO-04,Rice 5kg,Dry Goods,4
2026-04-21,CDO-04,Egg Tray,Dairy,5
2026-04-21,CDO-04,Coffee Sachets,Beverage,23
2026-04-21,CDO-04,Soft Drinks 1.5L,Beverage,10
2026-04-21,CDO-04,Instant Coffee 3-in-1,Beverage,3
2026-04-21,CDO-04,Cup Noodles,Dry Goods,13
2026-04-21,CDO-04,Sandwich Bread,Bakery,2
2026-04-21,CDO-05,Bread Loaf 300g,Bakery,15
2026-04-21,CDO-05,Fresh Milk 1L,Dairy,8
2026-04-21,CDO-05,Instant Noodles,Dry Goods,30
2026-04-21,CDO-05,Bottled Water 500ml,Beverage,21
2026-04-21,CDO-05,Canned Goods Mix,Dry Goods,9
2026-04-21,CDO-05,Rice 5kg,Dry Goods,4
2026-04-21,CDO-05,Egg Tray,Dairy,13
2026-04-21,CDO-05,Coffee Sachets,Beverage,29
2026-04-21,CDO-05,Soft Drinks 1.5L,Beverage,7
2026-04-21,CDO-05,Instant Coffee 3-in-1,Beverage,3
2026-04-21,CDO-05,Cup Noodles,Dry Goods,12
2026-04-21,CDO-05,Sandwich Bread,Bakery,3
2026-04-21,CDO-06,Bread Loaf 300g,Bakery,21
2026-04-21,CDO-06,Fresh Milk 1L,Dairy,22
2026-04-21,CDO-06,Instant Noodles,Dry Goods,14
2026-04-21,CDO-06,Bottled Water 500ml,Beverage,28
2026-04-21,CDO-06,Canned Goods Mix,Dry Goods,8
2026-04-21,CDO-06,Rice 5kg,Dry Goods,3
2026-04-21,CDO-06,Egg Tray,Dairy,5
2026-04-21,CDO-06,Coffee Sachets,Beverage,26
2026-04-21,CDO-06,Soft Drinks 1.5L,Beverage,10
2026-04-21,CDO-06,Instant Coffee 3-in-1,Beverage,3
2026-04-21,CDO-06,Cup Noodles,Dry Goods,15
2026-04-21,CDO-06,Sandwich Bread,Bakery,2
2026-04-22,CDO-01,Bread Loaf 300g,Bakery,21
2026-04-22,CDO-01,Fresh Milk 1L,Dairy,22
2026-04-22,CDO-01,Instant Noodles,Dry Goods,19
2026-04-22,CDO-01,Bottled Water 500ml,Beverage,32
2026-04-22,CDO-01,Canned Goods Mix,Dry Goods,6
2026-04-22,CDO-01,Rice 5kg,Dry Goods,5
2026-04-22,CDO-01,Egg Tray,Dairy,8
2026-04-22,CDO-01,Coffee Sachets,Beverage,23
2026-04-22,CDO-01,Soft Drinks 1.5L,Beverage,9
2026-04-22,CDO-01,Instant Coffee 3-in-1,Beverage,2
2026-04-22,CDO-01,Cup Noodles,Dry Goods,17
2026-04-22,CDO-01,Sandwich Bread,Bakery,2
2026-04-22,CDO-02,Bread Loaf 300g,Bakery,16
2026-04-22,CDO-02,Fresh Milk 1L,Dairy,16
2026-04-22,CDO-02,Instant Noodles,Dry Goods,17
2026-04-22,CDO-02,Bottled Water 500ml,Beverage,19
2026-04-22,CDO-02,Canned Goods Mix,Dry Goods,6
2026-04-22,CDO-02,Rice 5kg,Dry Goods,7
2026-04-22,CDO-02,Egg Tray,Dairy,7
2026-04-22,CDO-02,Coffee Sachets,Beverage,28
2026-04-22,CDO-02,Soft Drinks 1.5L,Beverage,12
2026-04-22,CDO-02,Instant Coffee 3-in-1,Beverage,2
2026-04-22,CDO-02,Cup Noodles,Dry Goods,19
2026-04-22,CDO-02,Sandwich Bread,Bakery,2
2026-04-22,CDO-03,Bread Loaf 300g,Bakery,25
2026-04-22,CDO-03,Fresh Milk 1L,Dairy,14
2026-04-22,CDO-03,Instant Noodles,Dry Goods,13
2026-04-22,CDO-03,Bottled Water 500ml,Beverage,30
2026-04-22,CDO-03,Canned Goods Mix,Dry Goods,8
2026-04-22,CDO-03,Rice 5kg,Dry Goods,4
2026-04-22,CDO-03,Egg Tray,Dairy,8
2026-04-22,CDO-03,Coffee Sachets,Beverage,11
2026-04-22,CDO-03,Soft Drinks 1.5L,Beverage,13
2026-04-22,CDO-03,Instant Coffee 3-in-1,Beverage,4
2026-04-22,CDO-03,Cup Noodles,Dry Goods,19
2026-04-22,CDO-03,Sandwich Bread,Bakery,2
2026-04-22,CDO-04,Bread Loaf 300g,Bakery,26
2026-04-22,CDO-04,Fresh Milk 1L,Dairy,17
2026-04-22,CDO-04,Instant Noodles,Dry Goods,28
2026-04-22,CDO-04,Bottled Water 500ml,Beverage,25
2026-04-22,CDO-04,Canned Goods Mix,Dry Goods,4
2026-04-22,CDO-04,Rice 5kg,Dry Goods,4
2026-04-22,CDO-04,Egg Tray,Dairy,6
2026-04-22,CDO-04,Coffee Sachets,Beverage,26
2026-04-22,CDO-04,Soft Drinks 1.5L,Beverage,6
2026-04-22,CDO-04,Instant Coffee 3-in-1,Beverage,3
2026-04-22,CDO-04,Cup Noodles,Dry Goods,12
2026-04-22,CDO-04,Sandwich Bread,Bakery,3
2026-04-22,CDO-05,Bread Loaf 300g,Bakery,19
2026-04-22,CDO-05,Fresh Milk 1L,Dairy,17
2026-04-22,CDO-05,Instant Noodles,Dry Goods,13
2026-04-22,CDO-05,Bottled Water 500ml,Beverage,20
2026-04-22,CDO-05,Canned Goods Mix,Dry Goods,9
2026-04-22,CDO-05,Rice 5kg,Dry Goods,6
2026-04-22,CDO-05,Egg Tray,Dairy,9
2026-04-22,CDO-05,Coffee Sachets,Beverage,25
2026-04-22,CDO-05,Soft Drinks 1.5L,Beverage,16
2026-04-22,CDO-05,Instant Coffee 3-in-1,Beverage,2
2026-04-22,CDO-05,Cup Noodles,Dry Goods,21
2026-04-22,CDO-05,Sandwich Bread,Bakery,2
2026-04-22,CDO-06,Bread Loaf 300g,Bakery,17
2026-04-22,CDO-06,Fresh Milk 1L,Dairy,18
2026-04-22,CDO-06,Instant Noodles,Dry Goods,19
2026-04-22,CDO-06,Bottled Water 500ml,Beverage,34
2026-04-22,CDO-06,Canned Goods Mix,Dry Goods,8
2026-04-22,CDO-06,Rice 5kg,Dry Goods,6
2026-04-22,CDO-06,Egg Tray,Dairy,6
2026-04-22,CDO-06,Coffee Sachets,Beverage,29
2026-04-22,CDO-06,Soft Drinks 1.5L,Beverage,11
2026-04-22,CDO-06,Instant Coffee 3-in-1,Beverage,4
2026-04-22,CDO-06,Cup Noodles,Dry Goods,8
2026-04-22,CDO-06,Sandwich Bread,Bakery,1
2026-04-23,CDO-01,Bread Loaf 300g,Bakery,12
2026-04-23,CDO-01,Fresh Milk 1L,Dairy,10
2026-04-23,CDO-01,Instant Noodles,Dry Goods,18
2026-04-23,CDO-01,Bottled Water 500ml,Beverage,30
2026-04-23,CDO-01,Canned Goods Mix,Dry Goods,5
2026-04-23,CDO-01,Rice 5kg,Dry Goods,7
2026-04-23,CDO-01,Egg Tray,Dairy,13
2026-04-23,CDO-01,Coffee Sachets,Beverage,27
2026-04-23,CDO-01,Soft Drinks 1.5L,Beverage,9
2026-04-23,CDO-01,Instant Coffee 3-in-1,Beverage,3
2026-04-23,CDO-01,Cup Noodles,Dry Goods,15
2026-04-23,CDO-01,Sandwich Bread,Bakery,1
2026-04-23,CDO-02,Bread Loaf 300g,Bakery,14
2026-04-23,CDO-02,Fresh Milk 1L,Dairy,16
2026-04-23,CDO-02,Instant Noodles,Dry Goods,22
2026-04-23,CDO-02,Bottled Water 500ml,Beverage,17
2026-04-23,CDO-02,Canned Goods Mix,Dry Goods,9
2026-04-23,CDO-02,Rice 5kg,Dry Goods,3
2026-04-23,CDO-02,Egg Tray,Dairy,10
2026-04-23,CDO-02,Coffee Sachets,Beverage,24
2026-04-23,CDO-02,Soft Drinks 1.5L,Beverage,13
2026-04-23,CDO-02,Instant Coffee 3-in-1,Beverage,4
2026-04-23,CDO-02,Cup Noodles,Dry Goods,15
2026-04-23,CDO-02,Sandwich Bread,Bakery,3
2026-04-23,CDO-03,Bread Loaf 300g,Bakery,10
2026-04-23,CDO-03,Fresh Milk 1L,Dairy,8
2026-04-23,CDO-03,Instant Noodles,Dry Goods,25
2026-04-23,CDO-03,Bottled Water 500ml,Beverage,27
2026-04-23,CDO-03,Canned Goods Mix,Dry Goods,7
2026-04-23,CDO-03,Rice 5kg,Dry Goods,6
2026-04-23,CDO-03,Egg Tray,Dairy,8
2026-04-23,CDO-03,Coffee Sachets,Beverage,23
2026-04-23,CDO-03,Soft Drinks 1.5L,Beverage,12
2026-04-23,CDO-03,Instant Coffee 3-in-1,Beverage,3
2026-04-23,CDO-03,Cup Noodles,Dry Goods,11
2026-04-23,CDO-03,Sandwich Bread,Bakery,3
2026-04-23,CDO-04,Bread Loaf 300g,Bakery,18
2026-04-23,CDO-04,Fresh Milk 1L,Dairy,20
2026-04-23,CDO-04,Instant Noodles,Dry Goods,26
2026-04-23,CDO-04,Bottled Water 500ml,Beverage,20
2026-04-23,CDO-04,Canned Goods Mix,Dry Goods,3
2026-04-23,CDO-04,Rice 5kg,Dry Goods,3
2026-04-23,CDO-04,Egg Tray,Dairy,8
2026-04-23,CDO-04,Coffee Sachets,Beverage,20
2026-04-23,CDO-04,Soft Drinks 1.5L,Beverage,8
2026-04-23,CDO-04,Instant Coffee 3-in-1,Beverage,3
2026-04-23,CDO-04,Cup Noodles,Dry Goods,11
2026-04-23,CDO-04,Sandwich Bread,Bakery,2
2026-04-23,CDO-05,Bread Loaf 300g,Bakery,22
2026-04-23,CDO-05,Fresh Milk 1L,Dairy,20
2026-04-23,CDO-05,Instant Noodles,Dry Goods,32
2026-04-23,CDO-05,Bottled Water 500ml,Beverage,16
2026-04-23,CDO-05,Canned Goods Mix,Dry Goods,5
2026-04-23,CDO-05,Rice 5kg,Dry Goods,5
2026-04-23,CDO-05,Egg Tray,Dairy,7
2026-04-23,CDO-05,Coffee Sachets,Beverage,19
2026-04-23,CDO-05,Soft Drinks 1.5L,Beverage,9
2026-04-23,CDO-05,Instant Coffee 3-in-1,Beverage,2
2026-04-23,CDO-05,Cup Noodles,Dry Goods,8
2026-04-23,CDO-05,Sandwich Bread,Bakery,2
2026-04-23,CDO-06,Bread Loaf 300g,Bakery,16
2026-04-23,CDO-06,Fresh Milk 1L,Dairy,17
2026-04-23,CDO-06,Instant Noodles,Dry Goods,16
2026-04-23,CDO-06,Bottled Water 500ml,Beverage,34
2026-04-23,CDO-06,Canned Goods Mix,Dry Goods,4
2026-04-23,CDO-06,Rice 5kg,Dry Goods,4
2026-04-23,CDO-06,Egg Tray,Dairy,10
2026-04-23,CDO-06,Coffee Sachets,Beverage,16
2026-04-23,CDO-06,Soft Drinks 1.5L,Beverage,15
2026-04-23,CDO-06,Instant Coffee 3-in-1,Beverage,3
2026-04-23,CDO-06,Cup Noodles,Dry Goods,14
2026-04-23,CDO-06,Sandwich Bread,Bakery,2
2026-04-24,CDO-01,Bread Loaf 300g,Bakery,15
2026-04-24,CDO-01,Fresh Milk 1L,Dairy,8
2026-04-24,CDO-01,Instant Noodles,Dry Goods,32
2026-04-24,CDO-01,Bottled Water 500ml,Beverage,25
2026-04-24,CDO-01,Canned Goods Mix,Dry Goods,9
2026-04-24,CDO-01,Rice 5kg,Dry Goods,4
2026-04-24,CDO-01,Egg Tray,Dairy,8
2026-04-24,CDO-01,Coffee Sachets,Beverage,11
2026-04-24,CDO-01,Soft Drinks 1.5L,Beverage,12
2026-04-24,CDO-01,Instant Coffee 3-in-1,Beverage,4
2026-04-24,CDO-01,Cup Noodles,Dry Goods,16
2026-04-24,CDO-01,Sandwich Bread,Bakery,2
2026-04-24,CDO-02,Bread Loaf 300g,Bakery,19
2026-04-24,CDO-02,Fresh Milk 1L,Dairy,20
2026-04-24,CDO-02,Instant Noodles,Dry Goods,20
2026-04-24,CDO-02,Bottled Water 500ml,Beverage,35
2026-04-24,CDO-02,Canned Goods Mix,Dry Goods,7
2026-04-24,CDO-02,Rice 5kg,Dry Goods,6
2026-04-24,CDO-02,Egg Tray,Dairy,8
2026-04-24,CDO-02,Coffee Sachets,Beverage,18
2026-04-24,CDO-02,Soft Drinks 1.5L,Beverage,13
2026-04-24,CDO-02,Instant Coffee 3-in-1,Beverage,2
2026-04-24,CDO-02,Cup Noodles,Dry Goods,15
2026-04-24,CDO-02,Sandwich Bread,Bakery,1
2026-04-24,CDO-03,Bread Loaf 300g,Bakery,18
2026-04-24,CDO-03,Fresh Milk 1L,Dairy,19
2026-04-24,CDO-03,Instant Noodles,Dry Goods,17
2026-04-24,CDO-03,Bottled Water 500ml,Beverage,37
2026-04-24,CDO-03,Canned Goods Mix,Dry Goods,7
2026-04-24,CDO-03,Rice 5kg,Dry Goods,3
2026-04-24,CDO-03,Egg Tray,Dairy,13
2026-04-24,CDO-03,Coffee Sachets,Beverage,18
2026-04-24,CDO-03,Soft Drinks 1.5L,Beverage,16
2026-04-24,CDO-03,Instant Coffee 3-in-1,Beverage,3
2026-04-24,CDO-03,Cup Noodles,Dry Goods,20
2026-04-24,CDO-03,Sandwich Bread,Bakery,3
2026-04-24,CDO-04,Bread Loaf 300g,Bakery,13
2026-04-24,CDO-04,Fresh Milk 1L,Dairy,15
2026-04-24,CDO-04,Instant Noodles,Dry Goods,22
2026-04-24,CDO-04,Bottled Water 500ml,Beverage,14
2026-04-24,CDO-04,Canned Goods Mix,Dry Goods,4
2026-04-24,CDO-04,Rice 5kg,Dry Goods,4
2026-04-24,CDO-04,Egg Tray,Dairy,9
2026-04-24,CDO-04,Coffee Sachets,Beverage,19
2026-04-24,CDO-04,Soft Drinks 1.5L,Beverage,13
2026-04-24,CDO-04,Instant Coffee 3-in-1,Beverage,3
2026-04-24,CDO-04,Cup Noodles,Dry Goods,12
2026-04-24,CDO-04,Sandwich Bread,Bakery,2
2026-04-24,CDO-05,Bread Loaf 300g,Bakery,12
2026-04-24,CDO-05,Fresh Milk 1L,Dairy,22
2026-04-24,CDO-05,Instant Noodles,Dry Goods,27
2026-04-24,CDO-05,Bottled Water 500ml,Beverage,20
2026-04-24,CDO-05,Canned Goods Mix,Dry Goods,5
2026-04-24,CDO-05,Rice 5kg,Dry Goods,7
2026-04-24,CDO-05,Egg Tray,Dairy,9
2026-04-24,CDO-05,Coffee Sachets,Beverage,24
2026-04-24,CDO-05,Soft Drinks 1.5L,Beverage,10
2026-04-24,CDO-05,Instant Coffee 3-in-1,Beverage,4
2026-04-24,CDO-05,Cup Noodles,Dry Goods,12
2026-04-24,CDO-05,Sandwich Bread,Bakery,2
2026-04-24,CDO-06,Bread Loaf 300g,Bakery,27
2026-04-24,CDO-06,Fresh Milk 1L,Dairy,16
2026-04-24,CDO-06,Instant Noodles,Dry Goods,29
2026-04-24,CDO-06,Bottled Water 500ml,Beverage,31
2026-04-24,CDO-06,Canned Goods Mix,Dry Goods,7
2026-04-24,CDO-06,Rice 5kg,Dry Goods,3
2026-04-24,CDO-06,Egg Tray,Dairy,9
2026-04-24,CDO-06,Coffee Sachets,Beverage,29
2026-04-24,CDO-06,Soft Drinks 1.5L,Beverage,15
2026-04-24,CDO-06,Instant Coffee 3-in-1,Beverage,4
2026-04-24,CDO-06,Cup Noodles,Dry Goods,15
2026-04-24,CDO-06,Sandwich Bread,Bakery,2
2026-04-25,CDO-01,Bread Loaf 300g,Bakery,23
2026-04-25,CDO-01,Fresh Milk 1L,Dairy,12
2026-04-25,CDO-01,Instant Noodles,Dry Goods,30
2026-04-25,CDO-01,Bottled Water 500ml,Beverage,34
2026-04-25,CDO-01,Canned Goods Mix,Dry Goods,10
2026-04-25,CDO-01,Rice 5kg,Dry Goods,4
2026-04-25,CDO-01,Egg Tray,Dairy,13
2026-04-25,CDO-01,Coffee Sachets,Beverage,13
2026-04-25,CDO-01,Soft Drinks 1.5L,Beverage,21
2026-04-25,CDO-01,Instant Coffee 3-in-1,Beverage,2
2026-04-25,CDO-01,Cup Noodles,Dry Goods,9
2026-04-25,CDO-01,Sandwich Bread,Bakery,2
2026-04-25,CDO-02,Bread Loaf 300g,Bakery,14
2026-04-25,CDO-02,Fresh Milk 1L,Dairy,21
2026-04-25,CDO-02,Instant Noodles,Dry Goods,24
2026-04-25,CDO-02,Bottled Water 500ml,Beverage,38
2026-04-25,CDO-02,Canned Goods Mix,Dry Goods,10
2026-04-25,CDO-02,Rice 5kg,Dry Goods,8
2026-04-25,CDO-02,Egg Tray,Dairy,13
2026-04-25,CDO-02,Coffee Sachets,Beverage,13
2026-04-25,CDO-02,Soft Drinks 1.5L,Beverage,9
2026-04-25,CDO-02,Instant Coffee 3-in-1,Beverage,3
2026-04-25,CDO-02,Cup Noodles,Dry Goods,14
2026-04-25,CDO-02,Sandwich Bread,Bakery,3
2026-04-25,CDO-03,Bread Loaf 300g,Bakery,22
2026-04-25,CDO-03,Fresh Milk 1L,Dairy,15
2026-04-25,CDO-03,Instant Noodles,Dry Goods,18
2026-04-25,CDO-03,Bottled Water 500ml,Beverage,42
2026-04-25,CDO-03,Canned Goods Mix,Dry Goods,6
2026-04-25,CDO-03,Rice 5kg,Dry Goods,5
2026-04-25,CDO-03,Egg Tray,Dairy,14
2026-04-25,CDO-03,Coffee Sachets,Beverage,29
2026-04-25,CDO-03,Soft Drinks 1.5L,Beverage,16
2026-04-25,CDO-03,Instant Coffee 3-in-1,Beverage,4
2026-04-25,CDO-03,Cup Noodles,Dry Goods,19
2026-04-25,CDO-03,Sandwich Bread,Bakery,2
2026-04-25,CDO-04,Bread Loaf 300g,Bakery,16
2026-04-25,CDO-04,Fresh Milk 1L,Dairy,19
2026-04-25,CDO-04,Instant Noodles,Dry Goods,19
2026-04-25,CDO-04,Bottled Water 500ml,Beverage,44
2026-04-25,CDO-04,Canned Goods Mix,Dry Goods,6
2026-04-25,CDO-04,Rice 5kg,Dry Goods,5
2026-04-25,CDO-04,Egg Tray,Dairy,8
2026-04-25,CDO-04,Coffee Sachets,Beverage,29
2026-04-25,CDO-04,Soft Drinks 1.5L,Beverage,12
2026-04-25,CDO-04,Instant Coffee 3-in-1,Beverage,3
2026-04-25,CDO-04,Cup Noodles,Dry Goods,24
2026-04-25,CDO-04,Sandwich Bread,Bakery,3
2026-04-25,CDO-05,Bread Loaf 300g,Bakery,17
2026-04-25,CDO-05,Fresh Milk 1L,Dairy,11
2026-04-25,CDO-05,Instant Noodles,Dry Goods,31
2026-04-25,CDO-05,Bottled Water 500ml,Beverage,26
2026-04-25,CDO-05,Canned Goods Mix,Dry Goods,11
2026-04-25,CDO-05,Rice 5kg,Dry Goods,8
2026-04-25,CDO-05,Egg Tray,Dairy,16
2026-04-25,CDO-05,Coffee Sachets,Beverage,31
2026-04-25,CDO-05,Soft Drinks 1.5L,Beverage,11
2026-04-25,CDO-05,Instant Coffee 3-in-1,Beverage,3
2026-04-25,CDO-05,Cup Noodles,Dry Goods,20
2026-04-25,CDO-05,Sandwich Bread,Bakery,2
2026-04-25,CDO-06,Bread Loaf 300g,Bakery,20
2026-04-25,CDO-06,Fresh Milk 1L,Dairy,14
2026-04-25,CDO-06,Instant Noodles,Dry Goods,26
2026-04-25,CDO-06,Bottled Water 500ml,Beverage,21
2026-04-25,CDO-06,Canned Goods Mix,Dry Goods,7
2026-04-25,CDO-06,Rice 5kg,Dry Goods,9
2026-04-25,CDO-06,Egg Tray,Dairy,13
2026-04-25,CDO-06,Coffee Sachets,Beverage,15
2026-04-25,CDO-06,Soft Drinks 1.5L,Beverage,16
2026-04-25,CDO-06,Instant Coffee 3-in-1,Beverage,4
2026-04-25,CDO-06,Cup Noodles,Dry Goods,12
2026-04-25,CDO-06,Sandwich Bread,Bakery,3
2026-04-26,CDO-01,Bread Loaf 300g,Bakery,22
2026-04-26,CDO-01,Fresh Milk 1L,Dairy,20
2026-04-26,CDO-01,Instant Noodles,Dry Goods,15
2026-04-26,CDO-01,Bottled Water 500ml,Beverage,27
2026-04-26,CDO-01,Canned Goods Mix,Dry Goods,9
2026-04-26,CDO-01,Rice 5kg,Dry Goods,4
2026-04-26,CDO-01,Egg Tray,Dairy,14
2026-04-26,CDO-01,Coffee Sachets,Beverage,12
2026-04-26,CDO-01,Soft Drinks 1.5L,Beverage,15
2026-04-26,CDO-01,Instant Coffee 3-in-1,Beverage,5
2026-04-26,CDO-01,Cup Noodles,Dry Goods,15
2026-04-26,CDO-01,Sandwich Bread,Bakery,3
2026-04-26,CDO-02,Bread Loaf 300g,Bakery,30
2026-04-26,CDO-02,Fresh Milk 1L,Dairy,18
2026-04-26,CDO-02,Instant Noodles,Dry Goods,18
2026-04-26,CDO-02,Bottled Water 500ml,Beverage,44
2026-04-26,CDO-02,Canned Goods Mix,Dry Goods,6
2026-04-26,CDO-02,Rice 5kg,Dry Goods,7
2026-04-26,CDO-02,Egg Tray,Dairy,15
2026-04-26,CDO-02,Coffee Sachets,Beverage,14
2026-04-26,CDO-02,Soft Drinks 1.5L,Beverage,15
2026-04-26,CDO-02,Instant Coffee 3-in-1,Beverage,4
2026-04-26,CDO-02,Cup Noodles,Dry Goods,21
2026-04-26,CDO-02,Sandwich Bread,Bakery,3
2026-04-26,CDO-03,Bread Loaf 300g,Bakery,31
2026-04-26,CDO-03,Fresh Milk 1L,Dairy,12
2026-04-26,CDO-03,Instant Noodles,Dry Goods,36
2026-04-26,CDO-03,Bottled Water 500ml,Beverage,20
2026-04-26,CDO-03,Canned Goods Mix,Dry Goods,10
2026-04-26,CDO-03,Rice 5kg,Dry Goods,9
2026-04-26,CDO-03,Egg Tray,Dairy,10
2026-04-26,CDO-03,Coffee Sachets,Beverage,24
2026-04-26,CDO-03,Soft Drinks 1.5L,Beverage,21
2026-04-26,CDO-03,Instant Coffee 3-in-1,Beverage,5
2026-04-26,CDO-03,Cup Noodles,Dry Goods,24
2026-04-26,CDO-03,Sandwich Bread,Bakery,3
2026-04-26,CDO-04,Bread Loaf 300g,Bakery,11
2026-04-26,CDO-04,Fresh Milk 1L,Dairy,19
2026-04-26,CDO-04,Instant Noodles,Dry Goods,16
2026-04-26,CDO-04,Bottled Water 500ml,Beverage,44
2026-04-26,CDO-04,Canned Goods Mix,Dry Goods,6
2026-04-26,CDO-04,Rice 5kg,Dry Goods,9
2026-04-26,CDO-04,Egg Tray,Dairy,11
2026-04-26,CDO-04,Coffee Sachets,Beverage,24
2026-04-26,CDO-04,Soft Drinks 1.5L,Beverage,21
2026-04-26,CDO-04,Instant Coffee 3-in-1,Beverage,5
2026-04-26,CDO-04,Cup Noodles,Dry Goods,16
2026-04-26,CDO-04,Sandwich Bread,Bakery,2
2026-04-26,CDO-05,Bread Loaf 300g,Bakery,13
2026-04-26,CDO-05,Fresh Milk 1L,Dairy,12
2026-04-26,CDO-05,Instant Noodles,Dry Goods,25
2026-04-26,CDO-05,Bottled Water 500ml,Beverage,23
2026-04-26,CDO-05,Canned Goods Mix,Dry Goods,5
2026-04-26,CDO-05,Rice 5kg,Dry Goods,7
2026-04-26,CDO-05,Egg Tray,Dairy,14
2026-04-26,CDO-05,Coffee Sachets,Beverage,26
2026-04-26,CDO-05,Soft Drinks 1.5L,Beverage,18
2026-04-26,CDO-05,Instant Coffee 3-in-1,Beverage,2
2026-04-26,CDO-05,Cup Noodles,Dry Goods,23
2026-04-26,CDO-05,Sandwich Bread,Bakery,3
2026-04-26,CDO-06,Bread Loaf 300g,Bakery,29
2026-04-26,CDO-06,Fresh Milk 1L,Dairy,18
2026-04-26,CDO-06,Instant Noodles,Dry Goods,15
2026-04-26,CDO-06,Bottled Water 500ml,Beverage,35
2026-04-26,CDO-06,Canned Goods Mix,Dry Goods,5
2026-04-26,CDO-06,Rice 5kg,Dry Goods,4
2026-04-26,CDO-06,Egg Tray,Dairy,9
2026-04-26,CDO-06,Coffee Sachets,Beverage,18
2026-04-26,CDO-06,Soft Drinks 1.5L,Beverage,11
2026-04-26,CDO-06,Instant Coffee 3-in-1,Beverage,3
2026-04-26,CDO-06,Cup Noodles,Dry Goods,21
2026-04-26,CDO-06,Sandwich Bread,Bakery,3
2026-04-27,CDO-01,Bread Loaf 300g,Bakery,14
2026-04-27,CDO-01,Fresh Milk 1L,Dairy,18
2026-04-27,CDO-01,Instant Noodles,Dry Goods,11
2026-04-27,CDO-01,Bottled Water 500ml,Beverage,29
2026-04-27,CDO-01,Canned Goods Mix,Dry Goods,7
2026-04-27,CDO-01,Rice 5kg,Dry Goods,3
2026-04-27,CDO-01,Egg Tray,Dairy,6
2026-04-27,CDO-01,Coffee Sachets,Beverage,16
2026-04-27,CDO-01,Soft Drinks 1.5L,Beverage,11
2026-04-27,CDO-01,Instant Coffee 3-in-1,Beverage,3
2026-04-27,CDO-01,Cup Noodles,Dry Goods,20
2026-04-27,CDO-01,Sandwich Bread,Bakery,2
2026-04-27,CDO-02,Bread Loaf 300g,Bakery,15
2026-04-27,CDO-02,Fresh Milk 1L,Dairy,9
2026-04-27,CDO-02,Instant Noodles,Dry Goods,31
2026-04-27,CDO-02,Bottled Water 500ml,Beverage,20
2026-04-27,CDO-02,Canned Goods Mix,Dry Goods,7
2026-04-27,CDO-02,Rice 5kg,Dry Goods,4
2026-04-27,CDO-02,Egg Tray,Dairy,6
2026-04-27,CDO-02,Coffee Sachets,Beverage,13
2026-04-27,CDO-02,Soft Drinks 1.5L,Beverage,15
2026-04-27,CDO-02,Instant Coffee 3-in-1,Beverage,3
2026-04-27,CDO-02,Cup Noodles,Dry Goods,13
2026-04-27,CDO-02,Sandwich Bread,Bakery,2
2026-04-27,CDO-03,Bread Loaf 300g,Bakery,17
2026-04-27,CDO-03,Fresh Milk 1L,Dairy,16
2026-04-27,CDO-03,Instant Noodles,Dry Goods,26
2026-04-27,CDO-03,Bottled Water 500ml,Beverage,18
2026-04-27,CDO-03,Canned Goods Mix,Dry Goods,4
2026-04-27,CDO-03,Rice 5kg,Dry Goods,6
2026-04-27,CDO-03,Egg Tray,Dairy,12
2026-04-27,CDO-03,Coffee Sachets,Beverage,12
2026-04-27,CDO-03,Soft Drinks 1.5L,Beverage,11
2026-04-27,CDO-03,Instant Coffee 3-in-1,Beverage,4
2026-04-27,CDO-03,Cup Noodles,Dry Goods,8
2026-04-27,CDO-03,Sandwich Bread,Bakery,2
2026-04-27,CDO-04,Bread Loaf 300g,Bakery,10
2026-04-27,CDO-04,Fresh Milk 1L,Dairy,16
2026-04-27,CDO-04,Instant Noodles,Dry Goods,22
2026-04-27,CDO-04,Bottled Water 500ml,Beverage,27
2026-04-27,CDO-04,Canned Goods Mix,Dry Goods,4
2026-04-27,CDO-04,Rice 5kg,Dry Goods,4
2026-04-27,CDO-04,Egg Tray,Dairy,9
2026-04-27,CDO-04,Coffee Sachets,Beverage,12
2026-04-27,CDO-04,Soft Drinks 1.5L,Beverage,8
2026-04-27,CDO-04,Instant Coffee 3-in-1,Beverage,3
2026-04-27,CDO-04,Cup Noodles,Dry Goods,8
2026-04-27,CDO-04,Sandwich Bread,Bakery,2
2026-04-27,CDO-05,Bread Loaf 300g,Bakery,24
2026-04-27,CDO-05,Fresh Milk 1L,Dairy,14
2026-04-27,CDO-05,Instant Noodles,Dry Goods,22
2026-04-27,CDO-05,Bottled Water 500ml,Beverage,24
2026-04-27,CDO-05,Canned Goods Mix,Dry Goods,3
2026-04-27,CDO-05,Rice 5kg,Dry Goods,5
2026-04-27,CDO-05,Egg Tray,Dairy,12
2026-04-27,CDO-05,Coffee Sachets,Beverage,24
2026-04-27,CDO-05,Soft Drinks 1.5L,Beverage,11
2026-04-27,CDO-05,Instant Coffee 3-in-1,Beverage,4
2026-04-27,CDO-05,Cup Noodles,Dry Goods,17
2026-04-27,CDO-05,Sandwich Bread,Bakery,2
2026-04-27,CDO-06,Bread Loaf 300g,Bakery,10
2026-04-27,CDO-06,Fresh Milk 1L,Dairy,13
2026-04-27,CDO-06,Instant Noodles,Dry Goods,12
2026-04-27,CDO-06,Bottled Water 500ml,Beverage,37
2026-04-27,CDO-06,Canned Goods Mix,Dry Goods,9
2026-04-27,CDO-06,Rice 5kg,Dry Goods,3
