date,store_code,sku,category,on_hand_units,reorder_point,unit_cost_php
2026-06-18,CDO-03,Soft Drinks 1.5L,Beverage,22,55,171.43
2026-06-18,CDO-03,Instant Coffee 3-in-1,Beverage,67,70,181.23
2026-06-18,CDO-03,Cup Noodles,Dry Goods,71,65,191.98
2026-06-18,CDO-03,Sandwich Bread,Bakery,59,30,56.06
2026-06-18,CDO-04,Bread Loaf 300g,Bakery,62,40,135.69
2026-06-18,CDO-04,Fresh Milk 1L,Dairy,11,35,172.81
2026-06-18,CDO-04,Instant Noodles,Dry Goods,62,60,72.61
2026-06-18,CDO-04,Bottled Water 500ml,Beverage,19,50,122.47
2026-06-18,CDO-04,Canned Goods Mix,Dry Goods,26,45,114.51
2026-06-18,CDO-04,Rice 5kg,Dry Goods,18,25,18.71
2026-06-18,CDO-04,Egg Tray,Dairy,34,20,91.29
2026-06-18,CDO-04,Coffee Sachets,Beverage,92,80,134.17
2026-06-18,CDO-04,Soft Drinks 1.5L,Beverage,69,55,55.08
2026-06-18,CDO-04,Instant Coffee 3-in-1,Beverage,60,70,91.6
2026-06-18,CDO-04,Cup Noodles,Dry Goods,36,65,25.5
2026-06-18,CDO-04,Sandwich Bread,Bakery,42,30,18.45
2026-06-18,CDO-05,Bread Loaf 300g,Bakery,42,40,26.04
2026-06-18,CDO-05,Fresh Milk 1L,Dairy,44,35,172.05
2026-06-18,CDO-05,Instant Noodles,Dry Goods,33,60,36.59
2026-06-18,CDO-05,Bottled Water 500ml,Beverage,68,50,111.43
2026-06-18,CDO-05,Canned Goods Mix,Dry Goods,69,45,49.57
2026-06-18,CDO-05,Rice 5kg,Dry Goods,37,25,163.96
2026-06-18,CDO-05,Egg Tray,Dairy,15,20,23.19
2026-06-18,CDO-05,Coffee Sachets,Beverage,142,80,76.56
2026-06-18,CDO-05,Soft Drinks 1.5L,Beverage,113,55,26.99
2026-06-18,CDO-05,Instant Coffee 3-in-1,Beverage,110,70,97.79
2026-06-18,CDO-05,Cup Noodles,Dry Goods,63,65,76.0
2026-06-18,CDO-05,Sandwich Bread,Bakery,43,30,13.13
2026-06-18,CDO-06,Bread Loaf 300g,Bakery,35,40,217.38
2026-06-18,CDO-06,Fresh Milk 1L,Dairy,51,35,217.91
2026-06-18,CDO-06,Instant Noodles,Dry Goods,68,60,38.91
2026-06-18,CDO-06,Bottled Water 500ml,Beverage,19,50,181.45
2026-06-18,CDO-06,Canned Goods Mix,Dry Goods,31,45,87.25
2026-06-18,CDO-06,Rice 5kg,Dry Goods,43,25,188.79
2026-06-18,CDO-06,Egg Tray,Dairy,10,20,19.56
2026-06-18,CDO-06,Coffee Sachets,Beverage,168,80,204.47
2026-06-18,CDO-06,Soft Drinks 1.5L,Beverage,107,55,181.87
2026-06-18,CDO-06,Instant Coffee 3-in-1,Beverage,23,70,155.08
2026-06-18,CDO-06,Cup Noodles,Dry Goods,33,65,103.41
2026-06-18,CDO-06,Sandwich Bread,Bakery,10,30,52.31
2026-06-21,CDO-01,Bread Loaf 300g,Bakery,53,40,51.21
2026-06-21,CDO-01,Fresh Milk 1L,Dairy,45,35,62.84
2026-06-21,CDO-01,Instant Noodles,Dry Goods,73,60,162.74
2026-06-21,CDO-01,Bottled Water 500ml,Beverage,28,50,156.14
2026-06-21,CDO-01,Canned Goods Mix,Dry Goods,15,45,131.6
2026-06-21,CDO-01,Rice 5kg,Dry Goods,39,25,17.22
2026-06-21,CDO-01,Egg Tray,Dairy,12,20,68.21
2026-06-21,CDO-01,Coffee Sachets,Beverage,144,80,139.01
2026-06-21,CDO-01,Soft Drinks 1.5L,Beverage,22,55,146.81
2026-06-21,CDO-01,Instant Coffee 3-in-1,Beverage,22,70,90.39
2026-06-21,CDO-01,Cup Noodles,Dry Goods,53,65,188.64
2026-06-21,CDO-01,Sandwich Bread,Bakery,47,30,191.23
2026-06-21,CDO-02,Bread Loaf 300g,Bakery,13,40,191.89
2026-06-21,CDO-02,Fresh Milk 1L,Dairy,54,35,57.01
2026-06-21,CDO-02,Instant Noodles,Dry Goods,61,60,215.04
2026-06-21,CDO-02,Bottled Water 500ml,Beverage,24,50,74.88
2026-06-21,CDO-02,Canned Goods Mix,Dry Goods,88,45,120.69
2026-06-21,CDO-02,Rice 5kg,Dry Goods,16,25,114.14
2026-06-21,CDO-02,Egg Tray,Dairy,23,20,204.39
2026-06-21,CDO-02,Coffee Sachets,Beverage,27,80,60.45
2026-06-21,CDO-02,Soft Drinks 1.5L,Beverage,72,55,78.72
2026-06-21,CDO-02,Instant Coffee 3-in-1,Beverage,73,70,41.29
2026-06-21,CDO-02,Cup Noodles,Dry Goods,62,65,82.61
2026-06-21,CDO-02,Sandwich Bread,Bakery,45,30,58.08
2026-06-21,CDO-03,Bread Loaf 300g,Bakery,86,40,114.27
2026-06-21,CDO-03,Fresh Milk 1L,Dairy,64,35,140.67
2026-06-21,CDO-03,Instant Noodles,Dry Goods,118,60,196.77
2026-06-21,CDO-03,Bottled Water 500ml,Beverage,92,50,14.25
2026-06-21,CDO-03,Canned Goods Mix,Dry Goods,61,45,67.4
2026-06-21,CDO-03,Rice 5kg,Dry Goods,15,25,198.2
2026-06-21,CDO-03,Egg Tray,Dairy,31,20,26.61
2026-06-21,CDO-03,Coffee Sachets,Beverage,82,80,211.65
2026-06-21,CDO-03,Soft Drinks 1.5L,Beverage,81,55,140.61
2026-06-21,CDO-03,Instant Coffee 3-in-1,Beverage,51,70,58.96
2026-06-21,CDO-03,Cup Noodles,Dry Goods,38,65,213.75
2026-06-21,CDO-03,Sandwich Bread,Bakery,61,30,77.81
2026-06-21,CDO-04,Bread Loaf 300g,Bakery,53,40,51.83
2026-06-21,CDO-04,Fresh Milk 1L,Dairy,20,35,122.77
2026-06-21,CDO-04,Instant Noodles,Dry Goods,109,60,190.87
2026-06-21,CDO-04,Bottled Water 500ml,Beverage,44,50,157.49
2026-06-21,CDO-04,Canned Goods Mix,Dry Goods,58,45,36.67
2026-06-21,CDO-04,Rice 5kg,Dry Goods,55,25,214.86
2026-06-21,CDO-04,Egg Tray,Dairy,12,20,205.8
2026-06-21,CDO-04,Coffee Sachets,Beverage,163,80,75.31
2026-06-21,CDO-04,Soft Drinks 1.5L,Beverage,75,55,209.1
2026-06-21,CDO-04,Instant Coffee 3-in-1,Beverage,37,70,75.33
2026-06-21,CDO-04,Cup Noodles,Dry Goods,128,65,162.14
2026-06-21,CDO-04,Sandwich Bread,Bakery,53,30,194.59
2026-06-21,CDO-05,Bread Loaf 300g,Bakery,43,40,95.19
2026-06-21,CDO-05,Fresh Milk 1L,Dairy,40,35,205.96
2026-06-21,CDO-05,Instant Noodles,Dry Goods,120,60,205.85
2026-06-21,CDO-05,Bottled Water 500ml,Beverage,41,50,173.17
2026-06-21,CDO-05,Canned Goods Mix,Dry Goods,23,45,47.17
2026-06-21,CDO-05,Rice 5kg,Dry Goods,44,25,137.74
2026-06-21,CDO-05,Egg Tray,Dairy,16,20,128.21
2026-06-21,CDO-05,Coffee Sachets,Beverage,59,80,57.22
2026-06-21,CDO-05,Soft Drinks 1.5L,Beverage,88,55,84.16
2026-06-21,CDO-05,Instant Coffee 3-in-1,Beverage,113,70,109.04
2026-06-21,CDO-05,Cup Noodles,Dry Goods,82,65,136.2
2026-06-21,CDO-05,Sandwich Bread,Bakery,50,30,87.28
2026-06-21,CDO-06,Bread Loaf 300g,Bakery,77,40,112.19
2026-06-21,CDO-06,Fresh Milk 1L,Dairy,20,35,48.97
2026-06-21,CDO-06,Instant Noodles,Dry Goods,22,60,170.08
2026-06-21,CDO-06,Bottled Water 500ml,Beverage,16,50,65.21
2026-06-21,CDO-06,Canned Goods Mix,Dry Goods,49,45,165.38
2026-06-21,CDO-06,Rice 5kg,Dry Goods,54,25,168.65
2026-06-21,CDO-06,Egg Tray,Dairy,9,20,204.55
2026-06-21,CDO-06,Coffee Sachets,Beverage,174,80,191.83
2026-06-21,CDO-06,Soft Drinks 1.5L,Beverage,68,55,76.88
2026-06-21,CDO-06,Instant Coffee 3-in-1,Beverage,82,70,60.32
2026-06-21,CDO-06,Cup Noodles,Dry Goods,70,65,16.87
2026-06-21,CDO-06,Sandwich Bread,Bakery,51,30,88.64
2026-06-24,CDO-01,Bread Loaf 300g,Bakery,36,40,137.64
2026-06-24,CDO-01,Fresh Milk 1L,Dairy,60,35,133.89
2026-06-24,CDO-01,Instant Noodles,Dry Goods,78,60,193.67
2026-06-24,CDO-01,Bottled Water 500ml,Beverage,90,50,118.38
2026-06-24,CDO-01,Canned Goods Mix,Dry Goods,52,45,183.33
2026-06-24,CDO-01,Rice 5kg,Dry Goods,10,25,219.12
2026-06-24,CDO-01,Egg Tray,Dairy,26,20,91.87
2026-06-24,CDO-01,Coffee Sachets,Beverage,136,80,126.23
2026-06-24,CDO-01,Soft Drinks 1.5L,Beverage,70,55,141.7
2026-06-24,CDO-01,Instant Coffee 3-in-1,Beverage,28,70,69.73
2026-06-24,CDO-01,Cup Noodles,Dry Goods,69,65,72.57
2026-06-24,CDO-01,Sandwich Bread,Bakery,56,30,105.81
2026-06-24,CDO-02,Bread Loaf 300g,Bakery,44,40,137.98
2026-06-24,CDO-02,Fresh Milk 1L,Dairy,14,35,117.6
2026-06-24,CDO-02,Instant Noodles,Dry Goods,34,60,183.94
2026-06-24,CDO-02,Bottled Water 500ml,Beverage,58,50,161.2
2026-06-24,CDO-02,Canned Goods Mix,Dry Goods,23,45,173.09
2026-06-24,CDO-02,Rice 5kg,Dry Goods,52,25,155.58
2026-06-24,CDO-02,Egg Tray,Dairy,11,20,95.67
2026-06-24,CDO-02,Coffee Sachets,Beverage,93,80,45.92
2026-06-24,CDO-02,Soft Drinks 1.5L,Beverage,78,55,159.08
2026-06-24,CDO-02,Instant Coffee 3-in-1,Beverage,48,70,104.39
2026-06-24,CDO-02,Cup Noodles,Dry Goods,50,65,154.64
2026-06-24,CDO-02,Sandwich Bread,Bakery,61,30,176.86
2026-06-24,CDO-03,Bread Loaf 300g,Bakery,67,40,34.19
2026-06-24,CDO-03,Fresh Milk 1L,Dairy,18,35,103.27
2026-06-24,CDO-03,Instant Noodles,Dry Goods,59,60,119.05
2026-06-24,CDO-03,Bottled Water 500ml,Beverage,51,50,175.71
2026-06-24,CDO-03,Canned Goods Mix,Dry Goods,57,45,209.35
2026-06-24,CDO-03,Rice 5kg,Dry Goods,25,25,88.69
2026-06-24,CDO-03,Egg Tray,Dairy,35,20,201.4
2026-06-24,CDO-03,Coffee Sachets,Beverage,110,80,147.82
2026-06-24,CDO-03,Soft Drinks 1.5L,Beverage,32,55,192.19
2026-06-24,CDO-03,Instant Coffee 3-in-1,Beverage,45,70,158.95
2026-06-24,CDO-03,Cup Noodles,Dry Goods,71,65,73.62
2026-06-24,CDO-03,Sandwich Bread,Bakery,53,30,102.61
2026-06-24,CDO-04,Bread Loaf 300g,Bakery,60,40,32.92
2026-06-24,CDO-04,Fresh Milk 1L,Dairy,19,35,51.0
2026-06-24,CDO-04,Instant Noodles,Dry Goods,89,60,61.66
2026-06-24,CDO-04,Bottled Water 500ml,Beverage,59,50,189.35
2026-06-24,CDO-04,Canned Goods Mix,Dry Goods,60,45,9.22
2026-06-24,CDO-04,Rice 5kg,Dry Goods,49,25,58.43
2026-06-24,CDO-04,Egg Tray,Dairy,28,20,108.85
2026-06-24,CDO-04,Coffee Sachets,Beverage,86,80,24.83
2026-06-24,CDO-04,Soft Drinks 1.5L,Beverage,79,55,59.88
2026-06-24,CDO-04,Instant Coffee 3-in-1,Beverage,94,70,139.39
2026-06-24,CDO-04,Cup Noodles,Dry Goods,88,65,182.95
2026-06-24,CDO-04,Sandwich Bread,Bakery,12,30,39.43
2026-06-24,CDO-05,Bread Loaf 300g,Bakery,62,40,15.78
2026-06-24,CDO-05,Fresh Milk 1L,Dairy,67,35,149.4
2026-06-24,CDO-05,Instant Noodles,Dry Goods,114,60,71.27
2026-06-24,CDO-05,Bottled Water 500ml,Beverage,102,50,18.39
2026-06-24,CDO-05,Canned Goods Mix,Dry Goods,49,45,45.79
2026-06-24,CDO-05,Rice 5kg,Dry Goods,39,25,137.55
2026-06-24,CDO-05,Egg Tray,Dairy,32,20,134.13
2026-06-24,CDO-05,Coffee Sachets,Beverage,144,80,45.61
2026-06-24,CDO-05,Soft Drinks 1.5L,Beverage,64,55,130.74
2026-06-24,CDO-05,Instant Coffee 3-in-1,Beverage,145,70,27.74
2026-06-24,CDO-05,Cup Noodles,Dry Goods,56,65,86.14
2026-06-24,CDO-05,Sandwich Bread,Bakery,31,30,22.35
2026-06-24,CDO-06,Bread Loaf 300g,Bakery,44,40,124.7
2026-06-24,CDO-06,Fresh Milk 1L,Dairy,30,35,36.52
2026-06-24,CDO-06,Instant Noodles,Dry Goods,97,60,66.18
2026-06-24,CDO-06,Bottled Water 500ml,Beverage,65,50,119.22
2026-06-24,CDO-06,Canned Goods Mix,Dry Goods,73,45,137.76
2026-06-24,CDO-06,Rice 5kg,Dry Goods,13,25,162.7
2026-06-24,CDO-06,Egg Tray,Dairy,30,20,217.28
2026-06-24,CDO-06,Coffee Sachets,Beverage,98,80,153.99
2026-06-24,CDO-06,Soft Drinks 1.5L,Beverage,114,55,217.09
2026-06-24,CDO-06,Instant Coffee 3-in-1,Beverage,59,70,137.08
2026-06-24,CDO-06,Cup Noodles,Dry Goods,59,65,119.38
2026-06-24,CDO-06,Sandwich Bread,Bakery,66,30,83.02
2026-06-27,CDO-01,Bread Loaf 300g,Bakery,22,40,127.28
2026-06-27,CDO-01,Fresh Milk 1L,Dairy,45,35,141.95
2026-06-27,CDO-01,Instant Noodles,Dry Goods,74,60,46.14
2026-06-27,CDO-01,Bottled Water 500ml,Beverage,73,50,158.22
2026-06-27,CDO-01,Canned Goods Mix,Dry Goods,97,45,8.34
2026-06-27,CDO-01,Rice 5kg,Dry Goods,9,25,140.6
2026-06-27,CDO-01,Egg Tray,Dairy,10,20,187.79
2026-06-27,CDO-01,Coffee Sachets,Beverage,146,80,219.79
2026-06-27,CDO-01,Soft Drinks 1.5L,Beverage,60,55,78.76
2026-06-27,CDO-01,Instant Coffee 3-in-1,Beverage,96,70,143.15
2026-06-27,CDO-01,Cup Noodles,Dry Goods,21,65,50.65
2026-06-27,CDO-01,Sandwich Bread,Bakery,25,30,175.52
2026-06-27,CDO-02,Bread Loaf 300g,Bakery,35,40,115.42
2026-06-27,CDO-02,Fresh Milk 1L,Dairy,32,35,9.3
2026-06-27,CDO-02,Instant Noodles,Dry Goods,96,60,80.37
2026-06-27,CDO-02,Bottled Water 500ml,Beverage,84,50,138.59
2026-06-27,CDO-02,Canned Goods Mix,Dry Goods,16,45,45.23
2026-06-27,CDO-02,Rice 5kg,Dry Goods,23,25,79.64
2026-06-27,CDO-02,Egg Tray,Dairy,32,20,202.23
2026-06-27,CDO-02,Coffee Sachets,Beverage,145,80,144.88
2026-06-27,CDO-02,Soft Drinks 1.5L,Beverage,67,55,140.97
2026-06-27,CDO-02,Instant Coffee 3-in-1,Beverage,140,70,121.84
2026-06-27,CDO-02,Cup Noodles,Dry Goods,61,65,174.21
2026-06-27,CDO-02,Sandwich Bread,Bakery,33,30,165.43
2026-06-27,CDO-03,Bread Loaf 300g,Bakery,75,40,71.46
2026-06-27,CDO-03,Fresh Milk 1L,Dairy,59,35,74.89
2026-06-27,CDO-03,Instant Noodles,Dry Goods,79,60,52.15
2026-06-27,CDO-03,Bottled Water 500ml,Beverage,80,50,177.5
2026-06-27,CDO-03,Canned Goods Mix,Dry Goods,89,45,82.96
2026-06-27,CDO-03,Rice 5kg,Dry Goods,54,25,67.46
2026-06-27,CDO-03,Egg Tray,Dairy,7,20,216.53
2026-06-27,CDO-03,Coffee Sachets,Beverage,119,80,186.59
2026-06-27,CDO-03,Soft Drinks 1.5L,Beverage,76,55,90.59
2026-06-27,CDO-03,Instant Coffee 3-in-1,Beverage,100,70,191.29
2026-06-27,CDO-03,Cup Noodles,Dry Goods,112,65,157.52
2026-06-27,CDO-03,Sandwich Bread,Bakery,27,30,14.71
2026-06-27,CDO-04,Bread Loaf 300g,Bakery,43,40,113.38
2026-06-27,CDO-04,Fresh Milk 1L,Dairy,26,35,103.8
2026-06-27,CDO-04,Instant Noodles,Dry Goods,126,60,53.82
2026-06-27,CDO-04,Bottled Water 500ml,Beverage,44,50,31.79
2026-06-27,CDO-04,Canned Goods Mix,Dry Goods,81,45,172.89
2026-06-27,CDO-04,Rice 5kg,Dry Goods,51,25,102.08
2026-06-27,CDO-04,Egg Tray,Dairy,7,20,110.32
2026-06-27,CDO-04,Coffee Sachets,Beverage,100,80,48.32
2026-06-27,CDO-04,Soft Drinks 1.5L,Beverage,113,55,163.28
2026-06-27,CDO-04,Instant Coffee 3-in-1,Beverage,91,70,172.41
2026-06-27,CDO-04,Cup Noodles,Dry Goods,37,65,192.82
2026-06-27,CDO-04,Sandwich Bread,Bakery,56,30,206.86
2026-06-27,CDO-05,Bread Loaf 300g,Bakery,63,40,36.14
2026-06-27,CDO-05,Fresh Milk 1L,Dairy,59,35,105.39
2026-06-27,CDO-05,Instant Noodles,Dry Goods,99,60,118.74
2026-06-27,CDO-05,Bottled Water 500ml,Beverage,15,50,205.66
2026-06-27,CDO-05,Canned Goods Mix,Dry Goods,72,45,133.99
2026-06-27,CDO-05,Rice 5kg,Dry Goods,12,25,106.98
2026-06-27,CDO-05,Egg Tray,Dairy,8,20,118.36
2026-06-27,CDO-05,Coffee Sachets,Beverage,124,80,74.25
2026-06-27,CDO-05,Soft Drinks 1.5L,Beverage,77,55,74.17
2026-06-27,CDO-05,Instant Coffee 3-in-1,Beverage,140,70,76.03
2026-06-27,CDO-05,Cup Noodles,Dry Goods,43,65,66.65
2026-06-27,CDO-05,Sandwich Bread,Bakery,27,30,101.52
2026-06-27,CDO-06,Bread Loaf 300g,Bakery,21,40,39.66
2026-06-27,CDO-06,Fresh Milk 1L,Dairy,29,35,11.23
2026-06-27,CDO-06,Instant Noodles,Dry Goods,89,60,116.98
2026-06-27,CDO-06,Bottled Water 500ml,Beverage,35,50,82.27
2026-06-27,CDO-06,Canned Goods Mix,Dry Goods,41,45,38.01
2026-06-27,CDO-06,Rice 5kg,Dry Goods,41,25,68.05
2026-06-27,CDO-06,Egg Tray,Dairy,15,20,23.1
2026-06-27,CDO-06,Coffee Sachets,Beverage,117,80,79.81
2026-06-27,CDO-06,Soft Drinks 1.5L,Beverage,63,55,35.58
2026-06-27,CDO-06,Instant Coffee 3-in-1,Beverage,84,70,151.21
2026-06-27,CDO-06,Cup Noodles,Dry Goods,33,65,19.41
2026-06-27,CDO-06,Sandwich Bread,Bakery,33,30,45.94
